location,job_description_url,job_title,company_name,company_link,company_location,company_logo,job_ description,time
France,not-found,Baby-sitter - Nounou pour ma fille,GarderMesEnfants,https://fr.linkedin.com/company/gardermesenfants?trk=public_jobs_topcard-org-name,Calais,https://media.licdn.com/dms/image/C560BAQHdDbyKhzEP3w/company-logo_100_100/0/1630599531289?e=2147483647&v=beta&t=V4dz8tlakqFa4oyTeHsY7tcps3BD5yDsxLbSIdu0yr0,"J’ai besoin d’une personne pour gardez ma fille ce samedi de 8h30 à 13h30 Type de garde : baby-sitter
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 3 semaines
France,not-found,Stage Data Ingénieur dans un environnement BIGDATA (H/F),Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_topcard-org-name,"Île-de-France, France",https://media.licdn.com/dms/image/C4D0BAQFPP1NRP4F5dQ/company-logo_100_100/0/1656657978597/tata_consultancy_services_logo?e=2147483647&v=beta&t=Ao4Ihtw2eg1ymYGPB7E4AEHoNQ83oX6bP1DrQIiqR1s,"Durée: 6 mois Localisation: Paris Tata Consultancy Services (TCS) est une société de services informatiques et de conseil qui s'associe depuis 55 ans à de nombreuses entreprises parmi les plus importantes au monde dans leurs parcours de transformation. En tant que membre du groupe Tata, le plus grand groupe multinational de l'Inde, TCS compte plus de 614 000 consultants parmi les mieux formés au monde dans 55 pays. TCS France est au service de plus de 80 clients (marques réputées et faisant partie du CAC40) en France depuis plus de 28 ans avec 1 500 employés et des investissements couvrant toutes les régions. Avec son centre d'innovation et plusieurs centres de service, TCS France délivre une croissance à deux chiffres depuis plus de 5 ans en accompagnant ses clients dans leur transformation digitale et leurs problématiques Data et cloud.   Nos équipes sont internationales et multiculturelles. Nous recherchons avant tout des personnalités qui partagent nos valeurs et souhaitent participer à la réalisation de nos ambitions.   B2C Data Platform  est la  plateforme data ENGIE B2C  permettant à tous les domaines producteurs de données de mettre à disposition dans un datalake de la donnée brute ou retravaillée. Cette plateforme data permet notamment de gérer les fonctions et données du périmètre métier de la  Relation Réseau (SDSI) A ce titre elle permet de : Intégrer et mettre en qualité des données brutes reçues des distributeurs Mettre à disposition les données distributeurs exploitables pour toute utilisation par la B2C et ENGIE : besoins portés par tous les domaines métiers de nature opérationnelle ou analytique En tant que Data Engineer vos missions seront les suivantes : Maîtrise des outils Databricks (création de jobs, cluster, notebook) et pouvoir requêter efficacement avec SQL Maintien en condition opérationnelle de la plateforme en production (analyse et correction d’incidents, de defects) Développement des jobs d'ingestion et transformation data Python avec Spark sur de gros volumes de données Fournir une vision long terme, tant opérationnelle qu’en terme de stratégie de plateforme data Accompagner et promouvoir les bonnes pratiques Participer aux ateliers de conception techniques et fonctionnels Rédaction et actualisation de la documentation technique   Compétences techniques recherchées :   Python Spark Databricks SQL AWS (S3, Glue, AirFlow, Cloudwatch, Lambda, IAM) Big DATA GIT     Méthodologies: CI/CD avec Gitlab JIRA / Confluence Scrum De formation BAC+5 tu : Es un peu geek et tu es passionné par la technologie et la DATA Aimes te confronter aux nouvelles technologies As une capacité à comprendre les nouveautés et te former As une bonne capacité de synthèse et de communication Es inventif, dynamique et pro-actif Aimes partager et travailler en équipe 
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 2 semaines
France,not-found,Data Engineer (h/f),emagine,https://dk.linkedin.com/company/emagine?trk=public_jobs_topcard-org-name,Dunkerque,https://media.licdn.com/dms/image/C4E0BAQHQ7y_qNa7wcQ/company-logo_100_100/0/1662967938153/prodata_consult_30899_logo?e=2147483647&v=beta&t=WUVnGjTO0-o7MIJNbZpl-ArSfr0UrtbDLvw09TmNmUk,"Emagine recherche pour l’un de ses clients grand compte un Data Engineer, Attention le besoin se trouve sur Dunkerque Auprès de notre client vous serez en charge de : Des Spécifications techniques de flux (ingestion, transformation…) Des Développements de flux (Kafka, Talend, Spark (PySpark) D’un niveau expérimenté vous vous appuyez sur ces compétences ou connaissances indispensables : Ecosystème Big Data (Cloudera/Hadoop, Spark, Kafka, PySpark), Bases de données relationnelles (SQL Server…), Adaptabilité, Autonomie, communication. Votre profile correspond ? Envoyez moi votre CV et votre TJM à Pierre.Toutain@emagine.org
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 1 semaine
France,not-found,DEVELOPPEUR SQL SERVER (H/F),EAI INGENIERIE,https://fr.linkedin.com/company/eai-ingenierie?trk=public_jobs_topcard-org-name,Chusclan,https://media.licdn.com/dms/image/C4D0BAQEUXlOAjr3mRg/company-logo_100_100/0/1630560989262/eai_ingenierie_logo?e=2147483647&v=beta&t=2Y-H4d7XwtZpEtISjz1GChg8Vrsy76B-8qXtSQj9m7c,"Cette offre d’emploi est fournie par Pôle emploi  Description ************Recrutement dans le cadre du Forum SudNucléaire du 06 février 2024 à Saint-Paul-Trois-Châteaux. Vous recevrez une convocation si votre candidature est retenue********** Retrouvez toutes les offres du forum en faisant une recherche avec le code « FSN24 » dans « mots-clés » sur pole-emploi --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- Bienvenue chez EAI Ingénierie PME familiale de prestations intellectuelles à dominante industrielle, notre regard est tourné vers le futur et le progrès. Rejoindre EAI Ingénierie, c'est contribuer à la réalisation de projets à enjeux durables en devenant un collabor-acteur. Développer ses compétences, apporter son savoir-faire et partager ses idées pour grandir ensemble et développer la marque EAI Ingénierie. Depuis nos locaux ou directement sur site, nous offrons proximité, qualité et réactivité à l'ensemble de nos collaborateurs, clients, sous-traitants et fournisseurs. Notre engagement est de vous offrir un environnement propice à votre épanouissement professionnel en stimulant votre intellect et vos compétences techniques au service de projets innovants et impactants. Le tout avec une politique managériale où l'humain est au cœur de la réussite. Et si c'était vous ? Dans le cadre de nos activités dans le domaine nucléaire, vous intégrez nos équipes opérationnelles afin d'apporter vos compétences en tant que Développeur SQL Server H/F. Vos missions seront les suivantes: - Concevoir, développer et maintenir des bases de données SQL Server performantes et évolutives - Collaborer avec l'équipe de développement pour comprendre les besoins fonctionnels et techniques - Développer des solutions logicielles en utilisant le langage de programmation C# - Optimiser les requêtes SQL pour garantir des performances optimales des bases de données et les corriger si nécessaire - Participer à l'analyse des besoins, à la conception technique et à la documentation - Effectuer des tests unitaires et participer aux tests d'intégration Vous appréciez travailler dans un environnement interfacé nécessitant de développer une bonne communication avec les différents acteurs d'un projet. De formation initiale de niveau BAC+5 en informatique avec une première expérience significative sur un poste similaire en environnement industriel / Nucléaire. Vous avez une expérience confirmée en développement de bases de données SQL Server. Vous avez d'excellentes compétences en programmation C#. Vous possédez une compréhension approfondie des concepts de conception de bases de données et de modélisation. Rejoignez-nous. Devenez EAI-tien ! PROFIL SOUHAITÉ Expérience Débutant accepté Savoirs et savoir-faire Compétences en programmation C# Concepts de conception de bases de données Concepts de conception de modélisation Développement de bases de données SQL Server Industrie nucléaire Informatique Formations Bac+5 et plus ou équivalents Bac+2 ou équivalents Source: Pole emploi (https://www.pole-emploi.fr)
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 3 semaines
France,not-found,Data Engineer H/F,Free-Work (ex Freelance-info Carriere-info),https://fr.linkedin.com/company/free-work-com?trk=public_jobs_topcard-org-name,Toulouse,https://media.licdn.com/dms/image/C4E0BAQF5W6yWMv4fbA/company-logo_100_100/0/1658140275330/freelance_info_logo?e=2147483647&v=beta&t=2lDvg19HB3JpgfAamzSK-XV1tjz0zW31C9NlmWmMnRw,"Dans le cadre de notre campagne annuelle « Offre Jeunes Diplômés » pour l'année 2024, nous proposons un stage de fin d'études pour valider votre diplôme. Intégré.e à l'équipe Datalake pour le compte d'un projet dans le domaine bancaire, votre rôle sera de : Prendre part aux développements tout en étant garant de la pérennité et la non-régression de l'outillage déjà en place. Participer à la conception et à l'implémentation de ce projet en utilisant les méthodes Agile et en travaillant quotidiennement avec les acteurs métiers. Cette plateforme appelée Datalake est basée sur la distribution Hadoop HortonWorks qui collecte les données des différents systèmes de synthèse de la Banque afin de répondre aux nouveaux besoins de reporting Finances et Risques. Environnement technique : Big Data et NoSQL (Hadoop, Kafka, Spark, Scala, Hive, SolR, HBase, Kerberos,...) dans un environnement Agile avec outils et méthodologies associés (Confluence, Jira, Scrum, Kanban). Profil candidat:  Compétence souhaitée : Anglais professionnel- Formation : BAC + 5 (Master 2 Université ou Ecole d'ingénieurs) 
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 2 semaines
France,not-found,Data Engineer - Services Financiers - Ile de France,Sopra Steria,https://fr.linkedin.com/company/soprasteria?trk=public_jobs_topcard-org-name,Paris,https://media.licdn.com/dms/image/D4E0BAQF_0JqR2CRpJw/company-logo_100_100/0/1688571543420/soprasteria_logo?e=2147483647&v=beta&t=CChlG1vRfmCzxIz1gkRHK0zVHJwpPk7xfVjQ_epj5pE,"Description De L'entreprise Sopra Steria , acteur majeur de la Tech en Europe, reconnu pour ses activités de conseil, de services numériques et d’édition de logiciels, aide ses clients à mener leur transformation digitale et à obtenir des bénéfices concrets et durables. Il apporte une réponse globale aux enjeux de compétitivité des grandes entreprises et organisations, combinant une connaissance approfondie des secteurs d’activité et des technologies innovantes à une approche résolument collaborative. Sopra Steria place l’humain au centre de son action et s’engage auprès de ses clients à tirer le meilleur parti du digital pour construire un avenir positif. Fort de 50000 collaborateurs dans près de 30 pays, le Groupe a réalisé un chiffre d’affaires de5,1 milliards d’euros en 2022. The world is how we shape it Description Du Poste Votre futur environnement de travail : Sous la supervision d'un Chef de Projet, vous êtes pleinement impliqué(e) dans toutes les phases de nos projets pour le compte de grands clients, contribuant ainsi à leur succès. Vous avez l'occasion de développer vos compétences techniques et fonctionnelles de manière approfondie, tout en travaillant sur des projets exigeants et passionnants pour le compte de grands clients du secteur bancaire. Votre rôle et vos missions : Vous avez pour rôle la mise en place de pipelines de données fiables, sécurisés et à l’échelle pour soutenir la mise à disposition des données aux cas d’usage métier qui en ont besoin. Vos activités principales sont les suivantes : Vous travaillez avec le client pour évaluer, concevoir, déployer, améliorer et maintenir les pipelines de données; Vous vous assurezque les pipelines de données créés sont résilients, sécurisés et accessibles; Vous définissezle modèle opérationnel pour monitorer et supporter les pipelines de données Vous fournissezune expertise à nos clients sur leurs données pour assurer leur optimisation et leur sécurité par rapport à leurs besoins; Vous apportez un savoir en gestion de la qualité et la gouvernance de la donnée pour assurer le suivi de la conformité à la gouvernance de la donnée Vous faites de la veille technologique dans le domaine afin d’enrichir les roadmaps technologiques et fournir des solutions modernes à nos clients. Qualifications Votre profil : De formation Master 2 Ecole d'Ingénieurs ou Informatique, ou équivalent, vous justifiez d'une expérience technique de 3 ans minimum et souhaitez évoluer rapidement dans un contexte motivant. Vous avez au moins l'une de ces compétences requises : Maîtrise des technologies de bases de données Relationnelles et NoSQL Maîtrise d’au moins un outil d’ETL/ELT (Informatica, datastage, etc.) Maîtrise des technologies de traitement distribué de données (spark, Hadoop) Maîtrise d’au moins un framework de streaming de données (Kafka, RabbitMQ, etc.) Maîtrise de chaines CI/CD et de des bonnes pratiques de DataOps Maîtrise de solution de Virutualisation de données (Denodo, Dremio, etc.) Maîtrise d’au moins un environnement cloud public ou privé (Azure, AWS, Outscale, etc.) Vous êtes attiré(e) par le monde du numérique, le Cloud et des technologies innovantes. Vous avez un bon esprit d'analyse, êtes curieux(se) et passionné(e) et vous avez le sens du travail en équipe. Informations supplémentaires Ce que nous vous proposons : Un accord télétravail pour télétravailler jusqu'à 2 jours par semaine selon vos missions. Un package avantages intéressants : une mutuelle, un CSE, des titres restaurants, un accord d'intéressement, des primes vacances et cooptation. Un accompagnement individualisé avec un mentor. Des opportunités de carrières multiples : plus de 50 métiers, autant de passerelles à imaginer ensemble. Plusieurs centaines de formations accessibles en toute autonomie depuis l'app mobile avec Sopra Steria Academy. .La possibilité de s'engager auprès de notre fondation ou de notre partenaire « Vendredi ». L'opportunité de rejoindre le collectif Tech'Me UP (formations, conférences, veille, et bien plus encore). Employeur inclusif et engagé, notre société œuvre chaque jour pour lutter contre toute forme de discrimination et favoriser un environnement de travail respectueux. C’est pourquoi, attachés à la mixité et à la diversité, nous encourageons toutes les candidatures et tous les profils. https://www.soprasteria.fr/nous-connaitre/nos-engagements
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 1 semaine
France,not-found,Data engineer H/F,Free-Work (ex Freelance-info Carriere-info),https://fr.linkedin.com/company/free-work-com?trk=public_jobs_topcard-org-name,Saint-Ouen-sur-Morin,https://media.licdn.com/dms/image/C4E0BAQF5W6yWMv4fbA/company-logo_100_100/0/1658140275330/freelance_info_logo?e=2147483647&v=beta&t=2lDvg19HB3JpgfAamzSK-XV1tjz0zW31C9NlmWmMnRw,"Dans le cadre de son développement, Inetum recrute un Data Engineer (H/F) pour sa branche Applications Services. Vous interviendrez chez l’un de nos clients sur des projets BI et/ou Big Data en méthode agile. Le Data Engineer sera en charge de : Apporter une expertise en Data permettant la manipulation de données Accompagner nos clients dans la réalisation de projets dans un contexte Big Data et Cloud Participer à réunions permettant de valider les principes techniques et algorithmiques pour des projets Profil candidat: De formation Bac +5, vous justifiez d'une expérience d’au moins 4 ans dans le domaine de la Data. Vous avez évolué dans le monde du développement (Python, Spark, Aws...) Vous êtes capable de prendre des initiatives, autonome, rigoureux(se) et vous savez vous adaptez à de nouveaux environnements. Vous appréciez le travail en équipe dans un contexte agile, et aimez relever des défis. La maîtrise de l’anglais est un vrai plus
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 2 semaines
France,not-found,Développeur Datastage,Aubay,https://fr.linkedin.com/company/aubay?trk=public_jobs_topcard-org-name,"Île-de-France, France",https://media.licdn.com/dms/image/C4D0BAQG5UZ9zudc09Q/company-logo_100_100/0/1642171379742/aubay_logo?e=2147483647&v=beta&t=bjzNz5RA5QsZFOSvnt2X7rmEJNR0VzYbwLkRxqw-0AQ,"AUBAY est un acteur référent de la Transformation digitale, qui compte plus de 7800 Consultants passionnés et atteint un chiffre d’affaires de 513,5 M€ en 2022.  Du Conseil à tout type de projet technologique, nous accompagnons la transformation et la modernisation des systèmes d’information de nos clients. Nous opérons sur des marchés à forte valeur ajoutée, en France comme en Europe Nos équipes d’experts, de développeurs, d’ingénieurs, d’architectes, de chefs de projets, de consultants ou encore de managers vous attendent pour renforcer les équipes Aubay et travailler sur des projets innovants, engageants et technologiquement stimulants.   Descriptif du poste : Vos missions en tant que DataStage au quotidien consisteront à : v Assister l'équipe SIRH dans la création d'interface  v Effectuer la conversion en utilisant différentes techniques, y compris la transformation, la codification et l'automatisation. v Bénéficier de l'expertise d'un chef de projets expérimenté en utilisant HRaccess pour spécifier l'attendu côté HRaccess (avoir eu une expérience dans ce genre de contexte) v Coopérer étroitement avec l'intégrateur de la solution Oracle, l'équipe projet et l'équipe de maintenance de la solution HRaccess   Compétences métier souhaitables : Expertise sur l'ETL Datastage et son instance de moteur parallèle (PX) (Datastage 11.7 sur redhat) Une expérience autour de projets de transformation de donnée RH est un plus. Expérience de projets gérés avec une méthode agile Connaissance de l'outil Jira   Liste des technologies : · Datastage 11.5/11.7 · Redhat · DB2/Oracle · SQL · Control M · JIRA   Démarrage : Asap   L’expérience Aubay · Une communauté d’experts (Innovation, digital, Agile, Big Data, Cloud, Devops, …) · Des rencontres régulières pour échanger sur des retours d’expérience dans la bonne humeur (meet up, Workshop, afterwork, …) · Un process de recrutement court · Un accompagnement personnalisé pour une montée en compétence technique et fonctionnelle (formations internes, certifications …) · Un Lab’ Innovation en pleine ébullition pour faire émerger les sujets novateurs de demain · Le tout dans un cadre fun et convivial (rooftop et garden, babyfoot, jeux d’arcades, molkky …) avec de nombreuses occasions de partager des moments festifs entre collègues !   Au plaisir d’échanger !!! 
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 6 jours
France,not-found,BI Engineer,Solina,https://fr.linkedin.com/company/solina-group?trk=public_jobs_topcard-org-name,Rennes,https://media.licdn.com/dms/image/C4D0BAQEeBbMApPCr-w/company-logo_100_100/0/1630528127686/solina_group_logo?e=2147483647&v=beta&t=jSAiGuOpTqnT-dE-jqecB00zcUlgff-SRYs76b3F2RQ,"Chez Solina, notre communauté de plus de  3 400 personnes  partage une passion pour la nourriture et vit notre culture entrepreneuriale. Nous concevons des solutions savoureuses personnalisées pour nos clients opérant sur les  marchés de l'industrie alimentaire , de la restauration, de la boucherie et de la nutrition. Avec la durabilité au cœur de notre modèle d'entreprise, nous visons à produire des aliments qui sont bons dans tous les sens du terme : délicieux, nourrissants, abordables, durables et pratiques. Solina est une entreprise à croissance rapide, avec  40 sites  de production et un laboratoire de R&D, nous sommes présents dans plus de  18 pays,  principalement en Europe et en Amérique du Nord. En repensant constamment les solutions culinaires, nous faisons en sorte que l'alimentation compte pour les gens et la planète. Si vous êtes prêt à vivre une nouvelle aventure dans une entreprise internationale, passionnée et en pleine croissance, rejoignez-nous ! Si vous êtes passionné(e) par les données, la  Business Intelligence et/ou l'IA , et que vous souhaitez faire partie : d'une entreprise en pleine croissance d'une équipe internationale passionnée d'un projet de transformation digitale ambitieux rejoignez-nous en tant qu'ingénieur Business Intelligence, pour accompagner le groupe dans son développement. VOS MISSIONS Concevoir, développer, déployer et documenter des tableaux de bord de gestion pour les utilisateurs internes du groupe. Concevoir, développer, déployer et documenter les flux d'intégration de données des applications métiers des entités du groupe. Accompagner les métiers dans leurs besoins en traitement de données Fournir un support Power BI aux utilisateurs internes Gérer les projets de données internes en relation avec les parties prenantes PROFIL 3-5 ans d'expérience dans une position équivalente (Data/BI Engineer ou Data/BI Analyst) Ambition d'apprendre et de se développer Très bonne connaissance de Power BI, SQL Server et/ou SSIS Connaissance globale des technologies Microsoft Data (SQL Server, Azure) souhaitée Très bon niveau en anglais et en français Forte capacité à communiquer et à interagir avec les parties prenantes 
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 2 semaines
France,not-found,not-found,not-found,not-found,not-found,not-found,,not-found
France,not-found,Consultant confirmé Microsoft BI - Power BI / H/F - Lille,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_topcard-org-name,Lille,https://media.licdn.com/dms/image/C4D0BAQFZJHDg4P9ufg/company-logo_100_100/0/1631344811254?e=2147483647&v=beta&t=tx-yrzbf0I8h3JBAWJy-p5eMjB_sIUtNHpLTFAPBa-g,"About The Role Nous recherchons pour compléter notre équipe projet une(e) Consultant(e) Microsoft BI / Power BI Vos Principales Missions Analyser, recueillir les besoins du client Rédiger les spécifications fonctionnelles et techniques Définir des cubes grâce à la brique SSAS Développer et optimiser les flux SSIS Conception et production de Dashboard SSRS / Power BI Réaliser la recette et les tests Suivre et mettre en production Rédiger de la documentation technique Réaliser des formations auprès des utilisateurs Apporter son expertise sur des problématiques précises rencontrées chez les clients. Participer à la veille techno Des missions riches et variées qui vous permettront d'évoluer sur tous les enjeux d'un projet. Et Il Sera Également Nécessaire D'avoir Une excellente maîtrise de la suite MS BI (SSIS, SSAS, SSRS) et de Power BI Une (ou plusieurs) certification(s) Microsoft serait appréciée Une bonne connaissance du langage SQL, DAX Une expérience en base de données About You La capacité de travailler en équipe, qualités relationnelles et organisationnelles La capacité à agir dans un environnement en mouvement Un esprit de synthèse et la capacité à prioriser les problématiques de manière à avoir une vision globale du système d'information de l'entreprise et de la cible à atteindre. De bonnes qualités rédactionnelles, une bonne expression orale L'anglais serait un plus Additional Information Ce que nous vous proposons : Une carrière dans un environnement multiculturel, dynamique et formateur, Une réelle possibilité de télétravail, Des formations associées au parcours de carrière choisi, Des événements festifs, Pour aller plus loin : Blog Business&Decision (businessdecision.com) Vous êtes partant pour vivre l'aventure ? Postulez dès maintenant en nous envoyant votre CV. Tous nos postes sont accessibles, à compétences égales, aux travailleurs en situation de handicap.
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 2 semaines
France,not-found,Consultant PowerBI F/H,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_topcard-org-name,Blagnac,https://media.licdn.com/dms/image/C4D0BAQFZJHDg4P9ufg/company-logo_100_100/0/1631344811254?e=2147483647&v=beta&t=tx-yrzbf0I8h3JBAWJy-p5eMjB_sIUtNHpLTFAPBa-g,"About The Role Au sein de notre agence Occitanie sur notre site de Blagnac tu intègres une équipe projet et contribues à toutes les phases de mise en œuvre d'une application décisionnelle. Un poste de Consultant(e) Power BI au sein de nos équipes c'est : Analyser, recueillir les besoins du client Rédiger les spécifications fonctionnelles et techniques Modéliser des datawarehouses / datamarts Développer les procédures d'alimentation (ETL) et/ou de reporting Réaliser la recette et les tests Suivre et mettre en production Rédiger de la documentation technique Réaliser des formations auprès des utilisateurs Des missions riches et variées qui te permettront d'évoluer sur tous les enjeux d'un projet. Cette polyvalence te permettra une montée en compétences rapide et d'identifier les sujets pour lesquels tu as une appétence particulière. About You Depuis au moins 2 ans, tu mets en pratique tes acquis et compétences dans la mise en œuvre de projets décisionnels via la solution Power BI . Outre l'aspect technique, c'est une personnalité qui est aussi recherchée ! Additional Information Être un collaborateur au sein de nos équipes c'est : Faire partie d'un acteur majeur dans les nouvelles technologies Travailler sur des projets d'envergure pour des clients de tous secteurs d'activités Évoluer dans un environnement d'experts passionnés Faire évoluer tes compétences techniques et fonctionnelles (formations, certifications...) grâce à un accompagnement de proximité et à notre université internet, l'Ecole de la Data et de l'IA Profiter d'un employeur qui accorde autant d'attention à l'humain qu'à l'expertise En participant à l'aventure, tu vas donner à ton parcours professionnel une longueur d'avance. Rejoins-nous! department L'ambition d'Orange Business est de devenir l'intégrateur réseaux et numérique de référence en Europe, en nous appuyant sur nos forces autour des solutions de connectivité nouvelle génération, du cloud et de la cybersécurité. Nos 30 000 femmes et hommes présents dans 65 pays, dont chaque voix compte, sont tous animés par la même détermination et le même esprit d'équipe, pour construire les solutions digitales d'aujourd'hui et de demain et créer un impact positif pour nos clients, pour leurs salariés et pour la planète. Nous offrons des opportunités passionnantes grâce à des projets innovants dans la data et le digital, le cloud, l'IA, la cybersécurité, l'IoT, ou encore le digital workspace et le big data. Venez vivre cette aventure avec nous !
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 2 semaines
France,not-found,Candidature spontanée pour rejoindre Capgemini Pau,Capgemini,https://fr.linkedin.com/company/capgemini?trk=public_jobs_topcard-org-name,Pau,https://media.licdn.com/dms/image/D4D0BAQH-ZV832H4sdA/company-logo_100_100/0/1705572256355/capgemini_logo?e=2147483647&v=beta&t=acG5Ngb4jk0NyPwqlFtCsJjxTiGOkFGndl4cLWf5QY0,"Candidature spontanée  Capgemini est un leader mondial, responsable et multiculturel, regroupant 340 000 personnes dans plus de 50 pays. Partenaire stratégique des entreprises pour la transformation de leurs activités en tirant profit de toute la puissance de la technologie, le Groupe est guidé au quotidien par sa raison d’être : libérer les énergies humaines par la technologie pour un avenir inclusif et durable. Fort de 55 ans d’expérience et d’une grande expertise des différents secteurs d’activité, Capgemini est reconnu par ses clients pour répondre à l’ensemble de leurs besoins, de la stratégie et du design jusqu’au management des opérations, en tirant parti des innovations dans les domaines en perpétuelle évolution du cloud, de la data, de l’Intelligence Artificielle, de la connectivité, des logiciels, de l’ingénierie digitale et des plateformes. Le Groupe a réalisé un chiffre d'affaires de 18 milliards d'euros en 2021. Capgemini Pau C’est Des équipes qui bousculent les codes  Des projets en mode Agile  La possibilité d’évoluer et de vous spécialiser 1 heure de la mer ; de la montagne et de l’Espagne  Notre Practice PER S’appuie Sur L’excellence Technologique, La Gestion Des Données, Ainsi Que L’expertise Propre Aux Activités Métiers Et Aux Secteurs De Nos Clients Pour Répondre à Leurs Besoins. Quelques Soient Vos Compétences Et Votre Métier ( Développeur, Expert Technique, Consultant Métier, Agiliste, Architecte Solution Ou D'entreprise, Expert Métier, Chef De Projet Ou Directeur De Projet ….) Mais Que Vous Souhaitez Travailler dans le domaine du Numérique  Vivre dans la région paloise Alors déposez votre candidature ! C'est le bon endroit. Toutefois n'hésitez pas à consulter nos annonces spécifiques : elles seront plus précises et vous apporteront des compléments d'informations. de Talence 
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 1 mois
